transaction_id,user_id,user_segment,purchase_datetime,showtime_datetime,day_type,movie,genre,cinema,ticket_type,num_tickets,unit_price,combo_revenue,total_revenue,payment_method,voucher_used,status
TXN001808,U15682,Regular,5/6/2026 18:34,5/15/2026 9:34,Weekday,Inside Out 3,Animation,Lotte Landmark,Standard,5,"85,000","89,000","514,000",wallet,"10,000",Success
TXN001809,U12294,VIP,3/13/2026 3:15,3/19/2026 17:15,Weekday,Moana 2,Animation,CGV Vincom,Couple,3,"270,000",0,"810,000",bank,"10,000",Success
TXN001810,U84188,New,1/23/2026 7:56,1/28/2026 20:56,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,IMAX,1,"160,000",0,"160,000",bank,"10,000",Success
TXN001811,U20637,Member,5/26/2026 17:33,6/4/2026 5:33,Weekday,Moana 2,Animation,Lotte Landmark,IMAX,2,"160,000",0,"320,000",vietQR,"10,000",Success
TXN001812,U49129,New,1/25/2026 22:51,1/26/2026 18:51,Weekday,Smile 3,Horror,Galaxy Sala,3D,3,"110,000","129,000","459,000",vietQR,0,Success
TXN001813,U59712,VIP,5/20/2026 21:56,5/25/2026 17:56,Weekday,Oppenheimer II,Drama,CGV Aeon Mall,VIP,2,"140,000","49,000","329,000",vietQR,0,Success
TXN001814,U74062,New,2/14/2026 12:00,2/15/2026 17:00,Weekend,Oppenheimer II,Drama,Galaxy Nguyen Du,Standard,6,"75,000",0,"450,000",bank,"10,000",Success
TXN001815,U29385,Regular,2/5/2026 1:50,2/5/2026 15:50,Weekday,Nha Ba Nu 2,Comedy,CGV Vincom,3D,1,"115,000",0,"115,000",vietQR,0,Success
TXN001816,U22318,Regular,2/16/2026 21:29,2/20/2026 12:29,Weekday,Oppenheimer II,Drama,BHD Star Bitexco,Standard,1,"75,000",0,"75,000",vietQR,"30,000",Success
TXN001817,U74404,VIP,5/7/2026 12:40,5/15/2026 20:40,Weekday,Fast X Final,Action,CGV Vincom,Couple,1,"260,000","49,000","309,000",wallet,0,Success
TXN001818,U23853,VIP,1/14/2026 7:01,1/15/2026 13:01,Weekday,Mai 2,Drama,BHD Star Bitexco,Standard,2,"80,000",0,"160,000",bank,0,Success
TXN001819,U32519,Member,3/28/2026 13:05,3/31/2026 0:05,Weekday,Oppenheimer II,Drama,CGV Aeon Mall,Standard,1,"75,000","49,000","124,000",wallet,0,Success
TXN001820,U67960,Regular,4/29/2026 1:36,5/7/2026 8:36,Weekday,Dune: Part Three,Sci-Fi,CGV Aeon Mall,Standard,3,"75,000","49,000","274,000",bank,0,Success
TXN001821,U30846,Regular,3/10/2026 19:37,3/14/2026 21:37,Weekend,Moana 2,Animation,Galaxy Sala,VIP,6,"145,000","49,000","919,000",bank,0,Success
TXN001822,U28656,New,3/4/2026 14:24,3/9/2026 4:24,Weekday,Gladiator III,Action,Galaxy Sala,Couple,2,"270,000",0,"540,000",vietQR,0,Success
TXN001823,U72308,Member,1/9/2026 10:25,1/18/2026 9:25,Weekend,Avengers: Secret Wars,Action,BHD Pham Hung,IMAX,1,"165,000","129,000","294,000",wallet,0,Success
TXN001824,U15339,New,5/24/2026 3:47,6/1/2026 21:47,Weekday,Mai 2,Drama,BHD Pham Hung,Standard,1,"75,000","129,000","204,000",wallet,"30,000",Success
TXN001825,U67401,Regular,5/22/2026 16:05,5/29/2026 14:05,Weekday,Moana 2,Animation,BHD Star Bitexco,Couple,6,"260,000","89,000","1,649,000",vietQR,0,Success
TXN001826,U67901,VIP,2/27/2026 5:58,3/1/2026 18:58,Weekend,Joker 3,Crime,BHD Pham Hung,Standard,2,"75,000","129,000","279,000",bank,0,Success
TXN001827,U88745,New,3/12/2026 4:00,3/14/2026 1:00,Weekend,Inside Out 3,Animation,Lotte Cinema Q7,3D,4,"115,000",0,"460,000",wallet,0,Success
TXN001828,U39294,Member,3/26/2026 20:17,4/3/2026 2:17,Weekday,La La Land 2,Romance,Galaxy Nguyen Du,Standard,4,"80,000","89,000","409,000",vietQR,0,Refunded
TXN001829,U68871,New,4/22/2026 13:37,4/26/2026 6:37,Weekend,Gladiator III,Action,CGV Aeon Mall,Standard,3,"75,000","89,000","314,000",wallet,0,Refunded
TXN001830,U19760,Regular,4/19/2026 0:26,4/28/2026 19:26,Weekday,Fast X Final,Action,BHD Star Bitexco,VIP,3,"140,000","89,000","509,000",wallet,0,Success
TXN001831,U22368,Member,3/7/2026 5:24,3/12/2026 20:24,Weekday,Smile 3,Horror,BHD Pham Hung,Standard,2,"85,000",0,"170,000",bank,"10,000",Success
TXN001832,U66702,New,4/25/2026 18:32,5/1/2026 14:32,Weekday,The Conjuring 4,Horror,CGV Aeon Mall,3D,2,"110,000",0,"220,000",vietQR,0,Success
TXN001833,U97120,Regular,1/15/2026 11:24,1/23/2026 5:24,Weekday,Mai 2,Drama,BHD Star Bitexco,Standard,1,"85,000","89,000","174,000",bank,0,Failed
TXN001834,U60229,Regular,2/1/2026 3:04,2/2/2026 19:04,Weekday,Mai 2,Drama,Galaxy Nguyen Du,Standard,1,"75,000",0,"75,000",bank,0,Success
TXN001835,U27888,VIP,5/7/2026 19:55,5/14/2026 11:55,Weekday,Smile 3,Horror,Galaxy Nguyen Du,Standard,5,"80,000","129,000","529,000",bank,0,Success
TXN001836,U72203,New,3/15/2026 6:29,3/19/2026 6:29,Weekday,Avengers: Secret Wars,Action,CGV Aeon Mall,Standard,2,"75,000","89,000","239,000",wallet,0,Success
TXN001837,U46600,New,5/22/2026 4:01,5/26/2026 16:01,Weekday,Inside Out 3,Animation,BHD Star Bitexco,3D,1,"110,000",0,"110,000",vietQR,0,Success
TXN001838,U91263,Regular,2/20/2026 2:36,2/21/2026 2:36,Weekend,Inside Out 3,Animation,Galaxy Nguyen Du,Standard,1,"75,000",0,"75,000",vietQR,"10,000",Success
TXN001839,U31110,Member,1/15/2026 18:54,1/22/2026 3:54,Weekday,Moana 2,Animation,BHD Pham Hung,Standard,2,"80,000",0,"160,000",bank,0,Success
TXN001840,U18189,Regular,1/6/2026 23:30,1/9/2026 5:30,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,Standard,3,"75,000",0,"225,000",bank,0,Success
TXN001841,U18382,Regular,4/10/2026 1:13,4/19/2026 13:13,Weekend,La La Land 2,Romance,BHD Star Bitexco,VIP,4,"140,000","89,000","649,000",bank,"10,000",Success
TXN001842,U15044,Regular,3/24/2026 9:07,3/27/2026 18:07,Weekday,Wicked 2,Musical,Lotte Cinema Q7,Standard,2,"75,000",0,"150,000",wallet,0,Success
TXN001843,U67194,VIP,4/9/2026 16:16,4/10/2026 7:16,Weekday,Joker 3,Crime,Lotte Landmark,Standard,4,"75,000",0,"300,000",bank,0,Success
TXN001844,U82518,Regular,1/27/2026 13:34,1/30/2026 10:34,Weekday,Inside Out 3,Animation,Lotte Cinema Q7,Standard,2,"85,000",0,"170,000",bank,0,Success
TXN001845,U43827,Regular,3/5/2026 14:28,3/14/2026 15:28,Weekend,Fast X Final,Action,Galaxy Nguyen Du,Standard,1,"85,000",0,"85,000",wallet,"10,000",Success
TXN001846,U63819,VIP,3/13/2026 12:09,3/21/2026 10:09,Weekend,Smile 3,Horror,Lotte Cinema Q7,3D,2,"110,000",0,"220,000",wallet,0,Success
TXN001847,U97194,Member,3/8/2026 18:38,3/15/2026 6:38,Weekend,Moana 2,Animation,CGV Vincom,3D,2,"110,000",0,"220,000",vietQR,0,Success
TXN001848,U92422,New,2/14/2026 8:38,2/20/2026 7:38,Weekday,Fast X Final,Action,Galaxy Sala,Standard,3,"80,000",0,"240,000",wallet,0,Success
TXN001849,U77418,Regular,1/28/2026 15:04,1/29/2026 4:04,Weekday,Smile 3,Horror,Galaxy Sala,Standard,3,"80,000",0,"240,000",bank,0,Success
TXN001850,U98966,Member,3/18/2026 10:45,3/18/2026 12:45,Weekday,La La Land 2,Romance,Galaxy Nguyen Du,Standard,2,"75,000","129,000","279,000",bank,0,Success
TXN001851,U37140,New,2/19/2026 13:27,2/26/2026 13:27,Weekday,The Conjuring 4,Horror,CGV Aeon Mall,Standard,2,"85,000",0,"170,000",vietQR,0,Success
TXN001852,U13833,Regular,1/30/2026 1:16,1/30/2026 17:16,Weekday,Fast X Final,Action,CGV Aeon Mall,IMAX,3,"160,000",0,"480,000",wallet,"10,000",Success
TXN001853,U18595,Member,3/22/2026 6:55,3/30/2026 2:55,Weekday,Nha Ba Nu 2,Comedy,Lotte Cinema Q7,Standard,2,"85,000",0,"170,000",wallet,0,Success
TXN001854,U69387,New,2/22/2026 2:57,2/27/2026 20:57,Weekday,Joker 3,Crime,Lotte Cinema Q7,Standard,1,"75,000",0,"75,000",bank,"10,000",Success
TXN001855,U38281,Regular,1/24/2026 5:16,1/28/2026 2:16,Weekday,Inside Out 3,Animation,BHD Star Bitexco,Standard,6,"75,000","89,000","539,000",bank,0,Success
TXN001856,U84541,Regular,5/4/2026 12:03,5/10/2026 11:03,Weekend,Nha Ba Nu 2,Comedy,BHD Pham Hung,IMAX,2,"160,000",0,"320,000",bank,0,Success
TXN001857,U11469,New,1/30/2026 1:19,2/4/2026 11:19,Weekday,Wicked 2,Musical,BHD Pham Hung,VIP,1,"140,000",0,"140,000",wallet,"20,000",Success
TXN001858,U35017,Member,3/23/2026 23:57,3/24/2026 18:57,Weekday,The Conjuring 4,Horror,BHD Pham Hung,Couple,2,"260,000","89,000","609,000",wallet,0,Success
TXN001859,U21297,Regular,5/25/2026 3:53,5/29/2026 2:53,Weekday,Inside Out 3,Animation,BHD Star Bitexco,3D,1,"110,000","49,000","159,000",wallet,0,Success
TXN001860,U78566,Member,1/23/2026 21:01,1/25/2026 7:01,Weekend,Smile 3,Horror,Lotte Cinema Q7,Standard,2,"80,000",0,"160,000",wallet,"10,000",Success
TXN001861,U69287,Member,2/27/2026 20:20,3/1/2026 22:20,Weekend,The Conjuring 4,Horror,BHD Pham Hung,Standard,4,"75,000",0,"300,000",vietQR,0,Success
TXN001862,U43121,VIP,4/6/2026 2:30,4/9/2026 22:30,Weekday,Mai 2,Drama,CGV Vincom,Standard,2,"75,000",0,"150,000",wallet,0,Success
TXN001863,U96716,Regular,3/30/2026 13:43,4/1/2026 23:43,Weekday,Joker 3,Crime,Lotte Landmark,Standard,1,"75,000",0,"75,000",wallet,0,Success
TXN001864,U14838,Regular,2/17/2026 16:35,2/25/2026 20:35,Weekday,Deadpool 4,Action,Lotte Landmark,IMAX,3,"170,000","89,000","599,000",wallet,0,Success
TXN001865,U22401,Regular,1/9/2026 5:46,1/17/2026 8:46,Weekend,Oppenheimer II,Drama,CGV Aeon Mall,Couple,1,"265,000","129,000","394,000",wallet,"20,000",Success
TXN001866,U65910,New,5/8/2026 5:48,5/9/2026 10:48,Weekend,Nha Ba Nu 2,Comedy,Galaxy Nguyen Du,Couple,1,"265,000",0,"265,000",wallet,0,Success
TXN001867,U75619,Member,3/24/2026 0:37,3/26/2026 4:37,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,Couple,2,"265,000",0,"530,000",bank,0,Success
TXN001868,U68603,Regular,2/28/2026 19:54,3/5/2026 0:54,Weekday,Inside Out 3,Animation,CGV Vincom,Standard,2,"75,000","89,000","239,000",vietQR,0,Success
TXN001869,U36552,VIP,3/25/2026 8:24,3/27/2026 2:24,Weekday,Inside Out 3,Animation,Galaxy Sala,IMAX,2,"160,000","129,000","449,000",bank,0,Success
TXN001870,U70566,Regular,3/7/2026 23:31,3/8/2026 12:31,Weekend,Gladiator III,Action,CGV Vincom,Couple,1,"260,000",0,"260,000",wallet,0,Success
TXN001871,U41965,VIP,5/4/2026 3:07,5/4/2026 10:07,Weekday,Deadpool 4,Action,BHD Pham Hung,3D,2,"115,000",0,"230,000",wallet,0,Success
TXN001872,U13484,New,3/10/2026 23:52,3/16/2026 13:52,Weekday,Smile 3,Horror,CGV Aeon Mall,Couple,3,"260,000","49,000","829,000",vietQR,0,Success
TXN001873,U65807,Regular,5/26/2026 1:18,6/4/2026 17:18,Weekday,Avengers: Secret Wars,Action,CGV Vincom,Couple,2,"260,000",0,"520,000",vietQR,0,Success
TXN001874,U14937,VIP,3/2/2026 13:38,3/7/2026 0:38,Weekend,Joker 3,Crime,Galaxy Nguyen Du,VIP,2,"150,000","49,000","349,000",vietQR,0,Failed
TXN001875,U63222,Member,4/27/2026 8:00,4/29/2026 20:00,Weekday,Mai 2,Drama,BHD Star Bitexco,VIP,2,"150,000",0,"300,000",wallet,0,Success
TXN001876,U28929,New,1/19/2026 11:37,1/25/2026 18:37,Weekend,Gladiator III,Action,BHD Star Bitexco,3D,4,"110,000",0,"440,000",wallet,0,Success
TXN001877,U56161,Member,3/21/2026 23:44,3/22/2026 17:44,Weekend,Wicked 2,Musical,BHD Pham Hung,Standard,6,"85,000","49,000","559,000",vietQR,"10,000",Success
TXN001878,U79258,Regular,1/24/2026 6:15,1/29/2026 14:15,Weekday,Mai 2,Drama,Lotte Cinema Q7,3D,2,"110,000",0,"220,000",wallet,0,Success
TXN001879,U11562,New,2/3/2026 23:10,2/13/2026 2:10,Weekday,Mai 2,Drama,Galaxy Nguyen Du,Standard,2,"75,000","89,000","239,000",vietQR,0,Success
TXN001880,U48533,Regular,2/21/2026 14:41,3/2/2026 12:41,Weekday,Wicked 2,Musical,Lotte Landmark,Standard,1,"80,000",0,"80,000",vietQR,0,Success
TXN001881,U17119,Member,2/23/2026 4:54,2/25/2026 4:54,Weekday,Oppenheimer II,Drama,Lotte Cinema Q7,Standard,2,"75,000","129,000","279,000",bank,0,Success
TXN001882,U25299,New,1/26/2026 1:33,1/27/2026 14:33,Weekday,La La Land 2,Romance,Galaxy Nguyen Du,IMAX,6,"160,000",0,"960,000",wallet,0,Failed
TXN001883,U16960,New,1/30/2026 2:31,2/4/2026 20:31,Weekday,Deadpool 4,Action,BHD Star Bitexco,Standard,2,"75,000",0,"150,000",vietQR,"20,000",Success
TXN001884,U31356,New,3/28/2026 13:16,4/3/2026 13:16,Weekday,Fast X Final,Action,Galaxy Nguyen Du,IMAX,5,"165,000","129,000","954,000",wallet,0,Success
TXN001885,U62297,New,5/14/2026 11:44,5/19/2026 18:44,Weekday,Joker 3,Crime,Galaxy Nguyen Du,Standard,3,"85,000","129,000","384,000",vietQR,0,Success
TXN001886,U34676,Member,3/2/2026 21:05,3/9/2026 1:05,Weekday,Wicked 2,Musical,CGV Vincom,3D,1,"120,000",0,"120,000",bank,0,Success
TXN001887,U80643,New,4/24/2026 13:20,5/1/2026 14:20,Weekday,Deadpool 4,Action,Galaxy Nguyen Du,Standard,6,"85,000","89,000","599,000",wallet,0,Success
TXN001888,U86055,VIP,4/25/2026 5:21,5/4/2026 16:21,Weekday,Mai 2,Drama,Lotte Cinema Q7,Standard,2,"85,000",0,"170,000",vietQR,0,Success
TXN001889,U62066,Regular,4/26/2026 23:09,4/27/2026 22:09,Weekday,Nha Ba Nu 2,Comedy,CGV Aeon Mall,3D,2,"110,000","49,000","269,000",vietQR,0,Success
TXN001890,U28648,Regular,2/3/2026 16:14,2/6/2026 0:14,Weekday,La La Land 2,Romance,BHD Star Bitexco,Couple,2,"270,000",0,"540,000",wallet,0,Failed
TXN001891,U41227,Regular,1/29/2026 10:03,2/6/2026 23:03,Weekday,Dune: Part Three,Sci-Fi,Galaxy Sala,IMAX,3,"160,000","129,000","609,000",vietQR,0,Success
TXN001892,U50301,New,3/4/2026 2:35,3/7/2026 15:35,Weekend,Avengers: Secret Wars,Action,CGV Aeon Mall,IMAX,3,"160,000","89,000","569,000",wallet,0,Success
TXN001893,U84110,New,1/23/2026 2:38,1/30/2026 20:38,Weekday,Avengers: Secret Wars,Action,Lotte Cinema Q7,IMAX,4,"160,000",0,"640,000",wallet,0,Success
TXN001894,U68926,Regular,4/7/2026 23:27,4/15/2026 4:27,Weekday,Fast X Final,Action,BHD Pham Hung,Standard,5,"75,000",0,"375,000",wallet,0,Success
TXN001895,U39084,Regular,4/15/2026 13:47,4/19/2026 10:47,Weekend,The Conjuring 4,Horror,CGV Aeon Mall,3D,1,"120,000","49,000","169,000",vietQR,0,Success
TXN001896,U66202,Regular,3/11/2026 0:44,3/17/2026 7:44,Weekday,Wicked 2,Musical,Lotte Landmark,Couple,2,"260,000","49,000","569,000",bank,"10,000",Success
TXN001897,U54073,Regular,1/24/2026 2:50,1/25/2026 21:50,Weekend,Joker 3,Crime,BHD Pham Hung,IMAX,2,"160,000","89,000","409,000",wallet,"10,000",Success
TXN001898,U79944,Member,2/14/2026 18:25,2/20/2026 0:25,Weekday,Fast X Final,Action,Lotte Landmark,VIP,3,"145,000",0,"435,000",vietQR,0,Success
TXN001899,U34125,Member,5/24/2026 19:03,5/30/2026 14:03,Weekend,The Conjuring 4,Horror,BHD Star Bitexco,Standard,5,"80,000","49,000","449,000",wallet,0,Success
TXN001900,U56198,Regular,3/4/2026 0:21,3/9/2026 3:21,Weekday,Wicked 2,Musical,Galaxy Sala,IMAX,4,"170,000",0,"680,000",vietQR,0,Success
TXN001901,U83957,Member,5/26/2026 7:58,5/31/2026 18:58,Weekend,Dune: Part Three,Sci-Fi,Lotte Landmark,Standard,2,"75,000","89,000","239,000",bank,0,Failed
TXN001902,U60694,VIP,4/10/2026 22:03,4/14/2026 18:03,Weekday,Wicked 2,Musical,CGV Aeon Mall,3D,4,"120,000",0,"480,000",vietQR,0,Success
TXN001903,U85265,VIP,4/18/2026 7:41,4/28/2026 5:41,Weekday,The Conjuring 4,Horror,CGV Aeon Mall,3D,2,"110,000",0,"220,000",wallet,0,Failed
TXN001904,U61569,Regular,5/9/2026 12:57,5/16/2026 17:57,Weekend,Fast X Final,Action,BHD Pham Hung,Standard,1,"75,000","129,000","204,000",bank,"10,000",Success
TXN001905,U60115,Regular,2/18/2026 16:19,2/28/2026 14:19,Weekend,Wicked 2,Musical,BHD Star Bitexco,Standard,1,"80,000",0,"80,000",bank,0,Success
TXN001906,U62690,New,4/13/2026 8:15,4/13/2026 19:15,Weekday,Wicked 2,Musical,Lotte Landmark,3D,2,"120,000",0,"240,000",bank,0,Failed
TXN001907,U71963,New,3/30/2026 9:28,4/1/2026 20:28,Weekday,Dune: Part Three,Sci-Fi,Galaxy Nguyen Du,IMAX,3,"160,000",0,"480,000",bank,"20,000",Success
TXN001908,U67531,Regular,4/23/2026 0:36,4/29/2026 17:36,Weekday,Mai 2,Drama,Galaxy Sala,Standard,2,"85,000",0,"170,000",vietQR,0,Success
TXN001909,U76860,Regular,3/21/2026 11:21,3/21/2026 19:21,Weekend,Fast X Final,Action,CGV Aeon Mall,Standard,4,"80,000",0,"320,000",vietQR,0,Success
TXN001910,U79812,Regular,4/18/2026 17:15,4/22/2026 23:15,Weekday,Avengers: Secret Wars,Action,Galaxy Nguyen Du,IMAX,1,"160,000","89,000","249,000",bank,0,Success
TXN001911,U46197,Member,5/29/2026 0:32,6/1/2026 9:32,Weekday,Oppenheimer II,Drama,Galaxy Sala,3D,2,"110,000",0,"220,000",wallet,"10,000",Success
TXN001912,U68162,Regular,3/20/2026 11:55,3/27/2026 17:55,Weekday,Mai 2,Drama,Lotte Cinema Q7,Standard,2,"75,000","129,000","279,000",vietQR,"20,000",Success
TXN001913,U82969,VIP,4/29/2026 10:44,5/2/2026 5:44,Weekend,Wicked 2,Musical,BHD Star Bitexco,Standard,4,"75,000","129,000","429,000",vietQR,0,Success
TXN001914,U16587,Regular,5/2/2026 16:44,5/10/2026 16:44,Weekend,Inside Out 3,Animation,Galaxy Nguyen Du,Standard,1,"75,000","49,000","124,000",bank,0,Success
TXN001915,U41330,Member,5/26/2026 0:05,5/26/2026 2:05,Weekday,Mai 2,Drama,BHD Pham Hung,IMAX,6,"160,000","129,000","1,089,000",vietQR,0,Success
TXN001916,U73013,Member,5/24/2026 23:30,5/28/2026 11:30,Weekday,Joker 3,Crime,Galaxy Sala,IMAX,4,"160,000",0,"640,000",wallet,0,Success
TXN001917,U20180,Regular,1/4/2026 16:15,1/11/2026 8:15,Weekend,Mai 2,Drama,BHD Star Bitexco,3D,4,"110,000","129,000","569,000",bank,0,Success
TXN001918,U15733,Member,4/30/2026 11:05,5/5/2026 23:05,Weekday,Smile 3,Horror,BHD Star Bitexco,Couple,2,"265,000","89,000","619,000",wallet,0,Success
TXN001919,U99415,Member,1/23/2026 22:09,1/31/2026 11:09,Weekend,Moana 2,Animation,BHD Pham Hung,VIP,6,"140,000",0,"840,000",vietQR,"10,000",Success
TXN001920,U45615,Regular,3/27/2026 1:13,4/5/2026 5:13,Weekend,Joker 3,Crime,Lotte Cinema Q7,Couple,1,"270,000","129,000","399,000",wallet,0,Refunded
TXN001921,U45052,New,2/26/2026 7:39,3/8/2026 4:39,Weekend,Gladiator III,Action,Lotte Landmark,Standard,1,"75,000",0,"75,000",bank,0,Success
TXN001922,U25869,Member,4/20/2026 4:20,4/24/2026 23:20,Weekday,Nha Ba Nu 2,Comedy,BHD Star Bitexco,Couple,2,"270,000",0,"540,000",wallet,0,Success
TXN001923,U63025,Regular,4/17/2026 17:53,4/19/2026 21:53,Weekend,Nha Ba Nu 2,Comedy,Galaxy Nguyen Du,Standard,2,"75,000",0,"150,000",bank,0,Success
TXN001924,U69609,Member,2/9/2026 14:52,2/10/2026 13:52,Weekday,Avengers: Secret Wars,Action,Galaxy Nguyen Du,Couple,4,"270,000",0,"1,080,000",wallet,0,Success
TXN001925,U95125,VIP,3/13/2026 1:09,3/13/2026 16:09,Weekday,Joker 3,Crime,CGV Vincom,VIP,2,"140,000","189,000","469,000",vietQR,0,Success
TXN001926,U22068,Regular,5/17/2026 0:25,5/24/2026 6:25,Weekend,Avengers: Secret Wars,Action,CGV Vincom,Standard,2,"75,000",0,"150,000",bank,0,Success
TXN001927,U52921,Regular,3/13/2026 6:19,3/13/2026 16:19,Weekday,Smile 3,Horror,CGV Aeon Mall,IMAX,1,"160,000","89,000","249,000",bank,0,Success
TXN001928,U74356,Regular,2/19/2026 23:33,2/21/2026 22:33,Weekend,Mai 2,Drama,Galaxy Nguyen Du,Couple,2,"260,000",0,"520,000",vietQR,"10,000",Success
TXN001929,U13700,Member,2/18/2026 4:40,2/18/2026 23:40,Weekday,Gladiator III,Action,CGV Vincom,Standard,2,"75,000",0,"150,000",wallet,"30,000",Success
TXN001930,U83445,Regular,3/8/2026 7:09,3/9/2026 8:09,Weekday,Nha Ba Nu 2,Comedy,CGV Vincom,IMAX,6,"160,000",0,"960,000",bank,0,Success
TXN001931,U15162,Regular,1/31/2026 17:55,2/1/2026 5:55,Weekend,Gladiator III,Action,Galaxy Nguyen Du,IMAX,2,"170,000",0,"340,000",bank,0,Success
TXN001932,U61050,Regular,5/9/2026 21:50,5/12/2026 3:50,Weekday,The Conjuring 4,Horror,Lotte Cinema Q7,Couple,6,"260,000",0,"1,560,000",wallet,0,Success
TXN001933,U64003,New,3/22/2026 20:24,3/27/2026 0:24,Weekday,Joker 3,Crime,CGV Vincom,Couple,4,"270,000",0,"1,080,000",vietQR,0,Success
TXN001934,U62425,New,3/12/2026 22:44,3/14/2026 12:44,Weekend,The Conjuring 4,Horror,Lotte Landmark,Standard,3,"75,000",0,"225,000",vietQR,0,Success
TXN001935,U83038,New,1/10/2026 12:15,1/15/2026 15:15,Weekday,Smile 3,Horror,CGV Aeon Mall,IMAX,4,"165,000","189,000","849,000",vietQR,0,Success
TXN001936,U48131,Regular,5/14/2026 18:30,5/18/2026 16:30,Weekday,The Conjuring 4,Horror,Lotte Cinema Q7,Standard,4,"75,000","129,000","429,000",bank,0,Success
TXN001937,U53021,Regular,5/15/2026 16:07,5/20/2026 18:07,Weekday,Deadpool 4,Action,Galaxy Sala,IMAX,2,"160,000",0,"320,000",wallet,"10,000",Success
TXN001938,U41324,Regular,4/9/2026 5:48,4/13/2026 12:48,Weekday,Fast X Final,Action,BHD Pham Hung,Standard,1,"75,000",0,"75,000",vietQR,0,Success
TXN001939,U72084,Member,4/15/2026 18:26,4/16/2026 6:26,Weekday,La La Land 2,Romance,Galaxy Sala,3D,2,"110,000",0,"220,000",wallet,"20,000",Success
TXN001940,U71243,Regular,3/7/2026 0:26,3/14/2026 16:26,Weekend,La La Land 2,Romance,Lotte Cinema Q7,Standard,5,"80,000","189,000","589,000",wallet,0,Success
TXN001941,U66406,Member,3/30/2026 6:04,4/5/2026 20:04,Weekend,Wicked 2,Musical,BHD Star Bitexco,Standard,1,"85,000","89,000","174,000",vietQR,0,Refunded
TXN001942,U54869,New,5/15/2026 15:14,5/17/2026 1:14,Weekend,Wicked 2,Musical,BHD Star Bitexco,Standard,4,"75,000",0,"300,000",bank,0,Success
TXN001943,U94142,VIP,3/29/2026 12:35,4/8/2026 8:35,Weekday,Deadpool 4,Action,Galaxy Nguyen Du,3D,3,"110,000",0,"330,000",vietQR,0,Success
TXN001944,U36062,Regular,4/25/2026 21:27,5/1/2026 0:27,Weekday,Oppenheimer II,Drama,Galaxy Sala,Standard,2,"75,000","49,000","199,000",wallet,"10,000",Success
TXN001945,U26457,Regular,4/22/2026 17:15,4/27/2026 12:15,Weekday,Wicked 2,Musical,Galaxy Sala,3D,2,"110,000","189,000","409,000",wallet,0,Success
TXN001946,U39725,Regular,4/21/2026 3:11,4/21/2026 5:11,Weekday,Smile 3,Horror,Galaxy Nguyen Du,3D,1,"110,000","129,000","239,000",vietQR,"20,000",Failed
TXN001947,U61152,New,3/13/2026 14:59,3/21/2026 2:59,Weekend,Inside Out 3,Animation,Lotte Landmark,3D,2,"115,000",0,"230,000",wallet,0,Success
TXN001948,U55649,Member,5/11/2026 3:53,5/17/2026 3:53,Weekend,Oppenheimer II,Drama,BHD Star Bitexco,Standard,3,"85,000","89,000","344,000",vietQR,"30,000",Refunded
TXN001949,U98233,Regular,1/18/2026 1:18,1/20/2026 12:18,Weekday,Gladiator III,Action,CGV Aeon Mall,Standard,1,"80,000",0,"80,000",vietQR,0,Success
TXN001950,U72612,Regular,1/13/2026 22:16,1/20/2026 15:16,Weekday,Oppenheimer II,Drama,CGV Aeon Mall,IMAX,2,"160,000","129,000","449,000",wallet,0,Success
TXN001951,U83611,New,3/21/2026 15:50,3/28/2026 2:50,Weekend,Fast X Final,Action,CGV Vincom,VIP,4,"140,000",0,"560,000",bank,0,Success
TXN001952,U91401,Member,2/26/2026 6:55,2/26/2026 22:55,Weekday,Wicked 2,Musical,Galaxy Sala,Couple,2,"265,000","129,000","659,000",wallet,"30,000",Success
TXN001953,U88829,Member,3/4/2026 16:41,3/6/2026 23:41,Weekday,Wicked 2,Musical,Lotte Landmark,Couple,2,"260,000",0,"520,000",wallet,0,Success
TXN001954,U78713,New,1/22/2026 22:28,1/26/2026 21:28,Weekday,Smile 3,Horror,Galaxy Nguyen Du,VIP,1,"140,000",0,"140,000",wallet,"20,000",Success
TXN001955,U12659,New,4/26/2026 3:29,5/2/2026 15:29,Weekend,Fast X Final,Action,Lotte Landmark,IMAX,2,"160,000",0,"320,000",vietQR,0,Success
TXN001956,U21563,Regular,1/6/2026 5:40,1/15/2026 1:40,Weekday,Nha Ba Nu 2,Comedy,BHD Pham Hung,Standard,2,"85,000","129,000","299,000",wallet,0,Success
TXN001957,U75074,VIP,5/29/2026 17:17,6/6/2026 20:17,Weekend,Wicked 2,Musical,Galaxy Sala,Standard,2,"75,000",0,"150,000",vietQR,0,Success
TXN001958,U64406,New,1/25/2026 0:16,1/29/2026 20:16,Weekday,Joker 3,Crime,Lotte Cinema Q7,Standard,5,"85,000","89,000","514,000",bank,0,Success
